AFGHANISTAN,Inbound tourism,Arrivals - Thousands,,,,,,,,,,,,,,,,,,,,,
RWANDA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,13,19,22,25,28,35,33,,,,75,84,98,146,148,120,147,133,144
RWANDA,Outbound tourism,Travel - US$ Mn,,IMF,10,13,13,16,18,22,20,24,26,31,37,41,47,70,72,77,89,79,101
RWANDA,Outbound tourism,Passenger transport - US$ Mn,,IMF,3,6,9,9,10,13,13,,,,38,43,51,76,76,43,58,54,43
SABA,Inbound tourism,Arrivals - Thousands,,TF,10,10,11,11,9,9,9,11,10,11,11,11,12,12,12,12,,,
SABA,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SABA,Inbound tourism,Travel - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SABA,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SABA,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
SABA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SABA,Outbound tourism,Travel - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SABA,Outbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAINT KITTS AND NEVIS,Inbound tourism,Arrivals - Thousands,1/,TF,79,84,88,93,84,73,71,69,91,118,141,139,123,128,93,98,102,104,107
SAINT KITTS AND NEVIS,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAINT KITTS AND NEVIS,Inbound tourism,Travel - US$ Mn,,IMF,63,68,72,71,69,58,62,57,75,103,121,132,125,110,83,90,94,95,101
SAINT KITTS AND NEVIS,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAINT KITTS AND NEVIS,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
SAINT KITTS AND NEVIS,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAINT KITTS AND NEVIS,Outbound tourism,Travel - US$ Mn,,IMF,5,5,6,6,7,9,8,8,8,10,11,14,12,15,11,13,14,15,16
SAINT KITTS AND NEVIS,Outbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAINT LUCIA,Inbound tourism,Arrivals - Thousands,1/,TF,231,236,248,252,264,270,250,253,277,298,318,303,287,296,278,306,312,307,319
SAINT LUCIA,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAINT LUCIA,Inbound tourism,Travel - US$ Mn,,IMF,230,237,253,283,263,281,233,210,282,326,382,294,302,311,296,309,321,337,354
SAINT LUCIA,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAINT LUCIA,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
SAINT LUCIA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAINT LUCIA,Outbound tourism,Travel - US$ Mn,,IMF,25,29,29,31,33,33,32,34,36,37,39,39,42,45,47,48,48,45,46
SAINT LUCIA,Outbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAINT VINCENT AND THE GRENADINES,Inbound tourism,Arrivals - Thousands,1/,TF,60,58,65,67,68,73,71,78,79,87,96,97,90,84,75,72,74,74,72
SAINT VINCENT AND THE GRENADINES,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAINT VINCENT AND THE GRENADINES,Inbound tourism,Travel - US$ Mn,,IMF,53,64,71,73,85,82,89,91,91,96,104,113,110,96,88,86,92,94,92
SAINT VINCENT AND THE GRENADINES,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAINT VINCENT AND THE GRENADINES,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
SAINT VINCENT AND THE GRENADINES,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAINT VINCENT AND THE GRENADINES,Outbound tourism,Travel - US$ Mn,,IMF,7,8,7,8,9,10,12,10,13,14,15,16,20,18,14,15,13,14,14
SAINT VINCENT AND THE GRENADINES,Outbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAMOA,Inbound tourism,Arrivals - Thousands,,TF,68,73,68,78,85,88,88,89,92,98,102,110,117,118,122,122,121,126,116
SAMOA,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,36,40,39,40,43,,,,,70,74,88,102,112,115,124,135,148,137
SAMOA,Inbound tourism,Travel - US$ Mn,1/,IMF,35,40,38,39,42,41,39,45,54,69,73,87,102,111,115,123,134,148,136
SAMOA,Inbound tourism,Passenger transport - US$ Mn,,IMF,"0,7","0,4","0,5","0,6","0,5",,,,,1,"0,8","1,4","0,4","0,6","0,2","0,7","0,9","0,2","1,2"
SAMOA,Outbound tourism,Departures - Thousands,,,,,,,58,61,56,53,51,54,52,,,53,44,56,57,56,51
SAMOA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,7,9,12,12,4,,,,,12,"20,3","21,2","19,8","21,6","20,0","25,2","22,2","22,3","13,9"
SAMOA,Outbound tourism,Travel - US$ Mn,,IMF,3,4,5,4,4,,,,,5,"12,5","9,8","10,2","10,9","10,7","14,9","12,9","10,0","2,4"
SAMOA,Outbound tourism,Passenger transport - US$ Mn,,IMF,4,5,7,8,"0,4",,,,,7,"7,8","11,4","9,6","10,7","9,3","10,3","9,3","12,3","11,5"
SAN MARINO,Inbound tourism,Arrivals - Thousands,1/,THS,28,30,28,36,34,43,49,46,41,42,50,50,69,115,151,120,156,139,70
SAN MARINO,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAN MARINO,Inbound tourism,Travel - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAN MARINO,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAN MARINO,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
SAN MARINO,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAN MARINO,Outbound tourism,Travel - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAN MARINO,Outbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SAO TOME AND PRINCIPE,Inbound tourism,Arrivals - Thousands,,TF,6,6,5,6,6,7,8,9,10,11,16,12,12,14,15,8,12,,
SAO TOME AND PRINCIPE,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,,,31
SAO TOME AND PRINCIPE,Inbound tourism,Travel - US$ Mn,,IMF,,,,"4,1","9,2","9,9","6,2","6,9","7,4","7,7","7,3","6,7","5,0","7,7","8,3","11,1","15,9","15,0",31
SAO TOME AND PRINCIPE,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,"0,3"
SAO TOME AND PRINCIPE,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
SAO TOME AND PRINCIPE,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,,,,"1,9","2,2","2,2","2,0","1,8","1,8","2,1","0,5","1,1","0,7","0,3","0,4","0,6","1,4","1,5","2,9"
SAO TOME AND PRINCIPE,Outbound tourism,Travel - US$ Mn,,IMF,,,,"0,6","0,6","0,6","0,6","0,5","0,5","0,6","0,05","0,2","0,1","0,01","0,01","0,05","0,4","0,6","1,2"
SAO TOME AND PRINCIPE,Outbound tourism,Passenger transport - US$ Mn,,IMF,,,,"1,3","1,6","1,6","1,4","1,3","1,3","1,5","0,4","0,9","0,6","0,3","0,4","0,5","1,0","0,9","1,7"
SAUDI ARABIA,Inbound tourism,Arrivals - Thousands,,TF,3325,,,,,6585,6727,7511,7332,8599,8037,8620,11531,14757,10897,10850,17498,14276,13380
SAUDI ARABIA,Inbound tourism,Tourism expenditure in the country - US$ Mn,1/,IMF,,,,,,,,,3418,,,,6907,6775,6744,7536,9317,8400,8690
SAUDI ARABIA,Inbound tourism,Travel - US$ Mn,1/,IMF,,,,,,,,,,6486,4626,4769,5971,5910,5995,6712,8459,7432,7651
SAUDI ARABIA,Inbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,,,936,865,749,824,858,968,1039
SAUDI ARABIA,Outbound tourism,Departures - Thousands,2/,,,,,,,,,7896,4104,3811,4403,2000,4126,4087,6032,17827,15280,18671,19154
SAUDI ARABIA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,1/,IMF,,,,,,,,7370,4165,,,,21031,16005,21312,22076,18202,17986,18648
SAUDI ARABIA,Outbound tourism,Travel - US$ Mn,1/,IMF,,,,,,,,,,4428,9087,12979,20170,15129,20419,21135,17271,17023,17660
SAUDI ARABIA,Outbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,,,861,876,893,941,931,963,988
SENEGAL,Inbound tourism,Arrivals - Thousands,1/,TF,,,,,,,,,495,667,769,866,875,867,810,900,968,962,1063
SENEGAL,Inbound tourism,Arrivals - Thousands,,THS,280,282,314,352,369,389,396,427,354,363,387,406,387,,,,,,
SENEGAL,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,168,164,171,181,183,152,175,210,269,286,334,329,622,637,474,464,524,,
SENEGAL,Inbound tourism,Travel - US$ Mn,,IMF,168,156,162,172,174,144,174,190,209,211,242,250,531,543,463,453,468,,
SENEGAL,Inbound tourism,Passenger transport - US$ Mn,,IMF,"0,2",8,9,9,9,8,1,20,60,75,92,79,91,94,11,11,56,,
SENEGAL,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
SENEGAL,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,154,127,128,135,136,125,112,112,129,138,144,139,352,276,258,217,250,,
SENEGAL,Outbound tourism,Travel - US$ Mn,,IMF,72,53,53,54,54,47,43,43,55,57,65,54,253,175,156,160,151,,
SENEGAL,Outbound tourism,Passenger transport - US$ Mn,,IMF,82,74,75,81,82,78,69,69,74,81,79,85,99,101,102,57,99,,
SERBIA,Inbound tourism,Arrivals - Thousands,,TCE,,,,,,,,312,339,392,453,469,696,646,645,683,764,810,922
SERBIA,Inbound tourism,Tourism expenditure in the country - US$ Mn,1/,IMF,,,,,,,,77,159,220,308,416,1016,1133,989,951,1149,1083,1221
SERBIA,Inbound tourism,Travel - US$ Mn,,IMF,,,,,,,,,,,,,864,957,869,799,990,924,1053
SERBIA,Inbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,,,152,176,120,152,159,159,168
SERBIA,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
SERBIA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,1/,IMF,,,,,,,,105,144,208,260,322,1202,1468,1107,1106,1263,1189,1290
SERBIA,Outbound tourism,Travel - US$ Mn,,IMF,,,,,,,,,,,,,1041,1269,961,955,1105,1032,1117
SERBIA,Outbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,,,161,199,146,151,158,157,173
SERBIA AND MONTENEGRO,Inbound tourism,Arrivals - Thousands,,TCE,228,301,298,283,152,239,351,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Inbound tourism,Travel - US$ Mn,1/,country,42,43,45,40,19,30,54,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Outbound tourism,Travel - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SERBIA AND MONTENEGRO,Outbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SEYCHELLES,Inbound tourism,Arrivals - Thousands,,TF,121,131,130,128,125,130,130,132,122,121,129,141,161,159,158,175,194,208,230
SEYCHELLES,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,224,182,195,191,202,225,221,247,258,256,269,323,396,408,349,352,380,351,398
SEYCHELLES,Inbound tourism,Travel - US$ Mn,,IMF,129,141,157,135,136,139,146,164,171,172,192,228,326,309,257,274,291,310,344
SEYCHELLES,Inbound tourism,Passenger transport - US$ Mn,,IMF,95,41,38,56,66,86,75,83,87,84,77,95,70,99,92,78,89,41,54
SEYCHELLES,Outbound tourism,Departures - Thousands,,,31,29,30,31,32,36,41,53,50,48,52,55,58,54,49,59,57,54,
SEYCHELLES,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,34,31,31,29,28,44,41,53,54,53,59,56,73,64,56,63,65,57,61
SEYCHELLES,Outbound tourism,Travel - US$ Mn,,IMF,28,28,28,26,21,24,23,33,36,34,39,36,43,39,35,38,40,34,36
SEYCHELLES,Outbound tourism,Passenger transport - US$ Mn,,IMF,6,3,3,3,7,20,18,20,18,19,20,20,30,25,21,25,25,23,25
SIERRA LEONE,Inbound tourism,Arrivals - Thousands,1/,TF,14,22,8,13,11,16,24,28,38,44,40,34,32,36,37,39,52,60,81
SIERRA LEONE,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SIERRA LEONE,Inbound tourism,Travel - US$ Mn,,IMF,57,29,10,6,6,10,14,38,60,58,64,23,22,34,25,26,44,47,66
SIERRA LEONE,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SIERRA LEONE,Outbound tourism,Departures - Thousands,,,,,6,7,13,13,20,27,13,28,63,67,71,73,72,76,99,104,
SIERRA LEONE,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,51,37,18,13,44,35,42,39,38,30,34,15,17,24,26,22,26,25,
SIERRA LEONE,Outbound tourism,Travel - US$ Mn,,IMF,50,36,18,13,44,32,42,39,37,30,32,12,14,24,13,13,14,15,20
SIERRA LEONE,Outbound tourism,Passenger transport - US$ Mn,,IMF,"0,5","0,5","0,1","0,2","0,2","2,5","0,2","0,1","0,8","0,3","1,6","3,0","3,3","0,4",13,9,12,10,
SINGAPORE,Inbound tourism,Arrivals - Thousands,,TF,6070,6048,5894,5122,5604,6062,5857,5855,4703,6553,7079,7588,7957,7778,7488,9161,10390,11098,11899
SINGAPORE,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SINGAPORE,Inbound tourism,Travel - US$ Mn,,IMF,7611,7402,6326,4603,5089,5142,4641,4458,3842,5327,6209,7536,9066,10615,9225,14178,18086,18934,19057
SINGAPORE,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SINGAPORE,Outbound tourism,Departures - Thousands,,,2867,3305,3671,3745,3971,4444,4363,4399,4221,5165,5159,5533,6024,6828,6961,7342,7753,8048,8647
SINGAPORE,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SINGAPORE,Outbound tourism,Travel - US$ Mn,,IMF,4663,5015,4358,3222,4217,4535,6600,8212,8382,9291,10070,11268,13503,16340,15704,18700,21484,23644,24578
SINGAPORE,Outbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Inbound tourism,Arrivals - Thousands,1/,TF,9,8,9,9,9,9,10,10,10,11,10,10,12,12,12,11,,,
SINT EUSTATIUS,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Inbound tourism,Travel - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Outbound tourism,Travel - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SINT EUSTATIUS,Outbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
SINT MAARTEN,Inbound tourism,Arrivals - Thousands,1/,TF,460,365,439,458,445,432,403,381,428,475,468,468,469,475,440,443,424,457,467
SINT MAARTEN,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,,,,,,,,,,,,,665,667,619,681,729,854,871
SINT MAARTEN,Inbound tourism,Travel - US$ Mn,2/,IMF,349,322,379,430,443,511,484,489,538,626,659,651,662,663,616,674,719,842,857
SINT MAARTEN,Inbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,,,3,4,3,7,10,12,14
SINT MAARTEN,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
SINT MAARTEN,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,,,,,,,,,,,,,83,88,104,105,112,120,115
SINT MAARTEN,Outbound tourism,Travel - US$ Mn,2/,IMF,59,62,65,99,171,127,137,140,144,80,94,86,83,88,81,83,88,92,90
SINT MAARTEN,Outbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,,,"0,4","0,1",23,22,24,28,25
SLOVAKIA,Inbound tourism,Arrivals - Thousands,1/,TF,,,,,,,,,5660,5719,6184,6579,7269,6643,5298,5415,5961,6235,
SLOVAKIA,Inbound tourism,Arrivals - Thousands,2/,TCE,903,951,814,896,975,1053,1219,1399,1387,1401,1515,1612,1685,1767,1298,1327,1460,1528,1670
SLOVAKIA,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,630,681,555,493,465,441,649,742,876,931,1282,1655,2352,3004,2539,2335,2514,2365,2634
SLOVAKIA,Inbound tourism,Travel - US$ Mn,,IMF,623,673,545,488,461,433,641,736,865,905,1210,1521,2026,2589,2341,2228,2431,2295,2556
SLOVAKIA,Inbound tourism,Passenger transport - US$ Mn,,IMF,7,8,10,5,4,8,8,6,11,26,72,134,326,415,198,107,83,70,78
SLOVAKIA,Outbound tourism,Departures - Thousands,3/,,,,,,,,,,,,2987,3149,3603,3683,3230,2692,3285,2689,2129
SLOVAKIA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,338,517,484,527,387,341,340,506,662,900,1122,1230,1825,2596,2249,2146,2449,2307,2600
SLOVAKIA,Outbound tourism,Travel - US$ Mn,,IMF,321,482,439,475,339,296,289,442,573,745,844,1060,1533,2165,2098,1944,2186,2138,2367
SLOVAKIA,Outbound tourism,Passenger transport - US$ Mn,,IMF,17,35,45,52,48,45,51,64,89,155,278,170,292,431,151,202,263,169,233
SLOVENIA,Inbound tourism,Arrivals - Thousands,,TCE,732,832,974,977,884,1090,1219,1302,1373,1499,1555,1617,1751,1958,1824,1869,2037,2156,2259
SLOVENIA,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,1128,1280,1225,1135,1011,1016,1059,1152,1427,1725,1894,2074,2465,2954,2735,2721,2953,2841,2976
SLOVENIA,Inbound tourism,Travel - US$ Mn,,IMF,1084,1240,1181,1088,958,961,1001,1086,1342,1624,1795,1960,2283,2696,2520,2540,2755,2674,2789
SLOVENIA,Inbound tourism,Passenger transport - US$ Mn,,IMF,44,40,44,47,53,55,58,66,85,101,99,114,182,258,215,181,198,167,187
SLOVENIA,Outbound tourism,Departures - Thousands,1/,,,,,,,1965,2055,2127,2114,2800,2660,2680,2496,2459,2586,2874,2722,2474,2612
SLOVENIA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,606,638,554,601,579,544,560,647,805,937,1019,1058,1260,1610,1456,1377,1315,1085,1075
SLOVENIA,Outbound tourism,Travel - US$ Mn,,IMF,575,604,518,561,542,511,528,608,753,868,950,974,1144,1357,1278,1214,1143,936,933
SLOVENIA,Outbound tourism,Passenger transport - US$ Mn,,IMF,31,34,36,40,37,33,32,39,52,69,69,84,116,253,178,163,172,149,142
SOLOMON ISLANDS,Inbound tourism,Arrivals - Thousands,1/,TF,12,10,14,16,,5,,,7,6,9,11,14,16,"18,3","20,5","22,9","23,9","24,4"
SOLOMON ISLANDS,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,"17,1","16,0","9,7","7,1","9,7","4,0","8,8","0,8","1,6","3,5","6,4","30,9","33,1","31,2","39,3","50,8","65,9","65,4","69,6"
SOLOMON ISLANDS,Inbound tourism,Travel - US$ Mn,,IMF,"15,7","13,9","7,1","6,6","5,7","3,9","5,2","0,7","1,5","3,5","1,6","21,1","22,6","27,5","33,4","43,5","57,3","54,1","60,6"
SOLOMON ISLANDS,Inbound tourism,Passenger transport - US$ Mn,,IMF,"1,4","2,1","2,6","0,5","4,0","0,1","3,6","0,1","0,1","0,02","4,8","9,8","10,5","3,7","5,9","7,3","8,6","11,3","9,0"
SOLOMON ISLANDS,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
SOLOMON ISLANDS,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,"17,4","18,5","14,8","10,2","11,4","12,2","10,5","8,5","6,4","12,3","11,2","26,5","35,6","40,5","37,7","51,2","66,0","68,2","68,4"
SOLOMON ISLANDS,Outbound tourism,Travel - US$ Mn,,IMF,"13,5","15,2","9,0","5,8","7,2","9,6","6,6","5,8","4,4","9,0","4,7","22,2","29,0","34,0","31,7","47,2","64,9","68,0","67,7"
SOLOMON ISLANDS,Outbound tourism,Passenger transport - US$ Mn,,IMF,"3,9","3,3","5,8","4,4","4,2","2,6","3,9","2,7","2,0","3,3","6,5","4,3","6,6","6,5","6,0","4,0","1,1","0,2","0,7"
SOUTH AFRICA,Inbound tourism,Arrivals - Thousands,1/ 2/,TF,4488,4915,4976,5732,5890,5872,5787,6430,6505,6678,7369,8396,9091,9592,7012,8074,8339,9188,9537
SOUTH AFRICA,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,2654,3137,3422,3419,3407,3338,3256,3695,6674,7571,8629,9211,10226,9178,8684,10308,10707,11201,10468
SOUTH AFRICA,Inbound tourism,Travel - US$ Mn,,IMF,2126,2615,2851,2854,2800,2677,2569,2923,5712,6513,7516,8120,8779,7956,7624,9085,9515,9996,9245
SOUTH AFRICA,Inbound tourism,Passenger transport - US$ Mn,,IMF,528,522,571,565,607,661,687,772,962,1058,1113,1091,1447,1222,1060,1223,1192,1205,1223
SOUTH AFRICA,Outbound tourism,Departures - Thousands,,,2520,2882,2926,3363,3875,3834,3733,3794,,,,4339,4433,4429,4424,5165,5455,5031,5168
SOUTH AFRICA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,2414,2322,2558,2500,2717,2684,2366,2251,3655,4237,4812,5230,6103,6905,6420,8139,8397,7144,6490
SOUTH AFRICA,Outbound tourism,Travel - US$ Mn,,IMF,1849,1755,1961,1908,2028,2085,1878,1811,2889,3157,3374,3384,3927,4404,4151,5595,5283,4069,3429
SOUTH AFRICA,Outbound tourism,Passenger transport - US$ Mn,,IMF,565,567,597,592,689,599,488,440,766,1080,1438,1846,2176,2501,2269,2544,3114,3075,3061
SPAIN,Inbound tourism,Arrivals - Thousands,,TF,34920,36221,39553,41892,45440,46403,48565,50331,50854,52430,55914,58004,58666,57192,52178,52677,56177,57464,60661
SPAIN,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,27369,29751,28649,31592,33784,32656,33829,35468,43863,49996,53066,57543,65020,70434,59743,59042,67644,63253,67608
SPAIN,Inbound tourism,Travel - US$ Mn,,IMF,25368,27168,26185,29117,31214,29802,30550,31880,39634,45067,47789,51297,57734,61978,53337,52187,60241,55988,60384
SPAIN,Inbound tourism,Passenger transport - US$ Mn,,IMF,2001,2583,2464,2475,2570,2854,3279,3588,4229,4929,5277,6246,7286,8456,6406,6855,7403,7265,7224
SPAIN,Outbound tourism,Departures - Thousands,1/,,3648,4224,3980,4794,3519,4100,4139,3871,4094,5121,10464,10678,11276,11229,12017,12379,13347,12185,11246
SPAIN,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,5826,6332,6163,7119,7803,7710,8466,9366,11330,14864,18441,20348,24355,27157,22787,22733,23209,21101,22565
SPAIN,Outbound tourism,Travel - US$ Mn,,IMF,4539,5057,4681,5288,5862,5922,6529,7295,9071,12153,15046,16697,19724,20363,16911,16764,17174,15274,16287
SPAIN,Outbound tourism,Passenger transport - US$ Mn,,IMF,1287,1275,1482,1831,1941,1788,1937,2071,2259,2711,3395,3651,4631,6794,5876,5969,6035,5827,6278
SRI LANKA,Inbound tourism,Arrivals - Thousands,1/,TF,403,302,366,381,436,400,337,393,501,566,549,560,494,438,448,654,856,1006,1275
SRI LANKA,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,367,282,351,369,414,388,347,594,709,808,729,733,750,803,754,1044,1421,1756,2506
SRI LANKA,Inbound tourism,Travel - US$ Mn,,IMF,226,166,209,230,273,248,213,363,441,513,429,410,385,342,350,576,830,1039,1715
SRI LANKA,Inbound tourism,Passenger transport - US$ Mn,,IMF,141,116,142,139,141,140,134,231,268,295,300,323,365,461,404,468,591,717,791
SRI LANKA,Outbound tourism,Departures - Thousands,,,504,494,531,518,497,524,505,533,561,680,727,757,862,966,963,1122,1239,1269,1262
SRI LANKA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,279,267,280,326,341,383,402,438,462,499,552,666,709,777,735,828,926,1219,1808
SRI LANKA,Outbound tourism,Travel - US$ Mn,,IMF,186,176,180,202,218,240,250,263,279,296,314,373,393,428,411,453,501,710,1188
SRI LANKA,Outbound tourism,Passenger transport - US$ Mn,,IMF,93,91,100,124,123,143,152,175,183,203,238,293,316,349,324,375,425,509,620
SUDAN,Inbound tourism,Arrivals - Thousands,1/,TF,29,38,30,38,39,38,50,52,52,61,246,328,436,440,420,495,536,575,591
SUDAN,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,,,,,,,,,,,,,,,,,,,
SUDAN,Inbound tourism,Travel - US$ Mn,,IMF,8,8,4,2,2,5,3,108,17,21,150,252,262,335,299,94,185,772,773
SUDAN,Inbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,,,,,,,,,
SUDAN,Outbound tourism,Departures - Thousands,,,195,,,,,,,,,,,,,,,,,,
SUDAN,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,,,,,,,,,,,,,,,,,,,
SUDAN,Outbound tourism,Travel - US$ Mn,,IMF,43,28,33,29,35,55,74,91,119,176,667,1414,1477,1188,868,1116,937,699,460
SUDAN,Outbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,,,,,,,,,
SURINAME,Inbound tourism,Arrivals - Thousands,1/,TF,43,53,61,55,57,57,54,60,82,138,161,154,167,151,151,205,220,240,249
SURINAME,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,52,44,38,36,45,42,26,17,18,52,96,109,73,83,70,69,69,79,92
SURINAME,Inbound tourism,Travel - US$ Mn,,IMF,21,14,9,2,9,16,14,3,4,17,45,95,67,77,64,61,61,71,84
SURINAME,Inbound tourism,Passenger transport - US$ Mn,,IMF,31,30,29,34,36,26,12,14,14,35,51,14,6,6,6,8,8,8,8
SURINAME,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
