id,title,category,description
B00F5VFBSA,Severin 5991 Cubo Cafetiere Expresso Blanc/Vert 31 x 23 x 29 cm,cafetiere,"Puissance : 1250 WPour la preparation d'expressoSysteme de chauffe thermo bloc avec pompe de 15 bars pour une montee en temperature rapide et une temperature constanteSupport en inox dote de 2 filtres-tamis (pour 1 ou 2 expresso)Tamis pour dosettes ESEFonction de prechauffage pour encore plus de goutReservoir d'eau transparent amovible, capacite 1 litreInterrupteur marche-arretLampe-temoin de controleTemoin « pret pour emploi »Egouttoir et bac d'egouttage amovibles et faciles a nettoyerCommande rotative pour la preparation d'expressoCuillere pour poudre d'expressoCouleur : Blanc et Vertsupport en inox dote de 2 filtres-tamis (1 ou 2 personnes), tamis pour dosettes ESE fonction de prechauffage pour encore plus de gout, reservoir d'eau transparent amovible, contenu env. 1l interrupteur M/A, lampe de controle, temoin ""pret pour emploi"" egouttoir et bac d'egouttage amovibles et faciles a nettoyer, commande rotative pour la preparation d'expresso commande rotative pour la preparation d'expresso, cuillere doseur <b>Utilisation</b>: Pour la preparation d'expresso <b> Garantie </b>: 2 an(s) <b> Contenu du packaging </b>: 2 <b> Couleur </b>: Blanc/Vert <b>Description du produit</b>: 1250 W, systeme de chauffe thermo bloc avec pompe de 15 bars pour une montee en temperature rapide et une temperature constante <b> Dimensions </b>: 31 x 23 x 29 cm Poids du produit :3.37kilograms"
B00F5VF9CS,Severin 5993 Cubo Cafetiere Expresso Blanc/Rose 31 x 23 x 29 cm,cafetiere,"Puissance : 1250 WPour la preparation d'expressoSysteme de chauffe thermo bloc avec pompe de 15 bars pour une montee en temperature rapide et une temperature constanteSupport en inox dote de 2 filtres-tamis (pour 1 ou 2 expresso)Tamis pour dosettes ESEFonction de prechauffage pour encore plus de goutReservoir d'eau transparent amovible, capacite 1 litreInterrupteur marche-arretLampe-temoin de controleTemoin « pret pour emploi »Egouttoir et bac d'egouttage amovibles et faciles a nettoyerCommande rotative pour la preparation d'expressoCuillere pour poudre d'expressoCouleur : Blanc et Rosesupport en inox dote de 2 filtres-tamis (1 ou 2 personnes), tamis pour dosettes ESE fonction de prechauffage pour encore plus de gout, reservoir d'eau transparent amovible, contenu env. 1l interrupteur M/A, lampe de controle, temoin ""pret pour emploi"" egouttoir et bac d'egouttage amovibles et faciles a nettoyer, commande rotative pour la preparation d'expresso commande rotative pour la preparation d'expresso, cuillere doseur <b>Utilisation</b>: Pour la preparation d'expresso <b> Garantie </b>: 2 an(s) <b> Contenu du packaging </b>: 2 <b> Couleur </b>: Blanc/Rose <b>Description du produit</b>: 1250 W, systeme de chauffe thermo bloc avec pompe de 15 bars pour une montee en temperature rapide et une temperature constante <b> Dimensions </b>: 31 x 23 x 29 cm Poids du produit :3.37kilograms"
B00HUASVZE,Cafe Ole Tasseur a cafe avec manche en bois diametre 57 mm,cafetiere,NoneAccessoire essentiel pour les aficionados du cafe : compresse les grains de cafe pour optimiser l'arome Manche en bois massif naturel (ne passe pas au lave-vaisselle) : construction en acier inoxydable resistant (extremite du tasseur) Qualite commerciale/restaurant : fabrication en acier inoxydable 18/10 de qualite (extremite du tasseur) Hauteur : environ 9 cm - Diametre : environ 57 mm - Poids : environ 340 g Emballage cadeau colore
B00PYDRJ34,"Casselin - Distributeur d eau chaude 20l , ,",cafetiere,"Distributeur d eau chaude 20LBoitier et couvercle en inoxDouble paroi anti-brulureSocle en matiere synthetiqueIndicateur de niveauContenance : 20 litresThermostat reglableThermostat de securite avec bouton resetRobinet anti-gouttesPuissance : 2500 WDimensions de la cuve : O 318 mm, H 490 mmPoids : 3,58 KgMarque professionnelle"
B00JOFW9YC,Coffret Bodum cafetiere 1L + 2 tasses + 2 melangeurs,cafetiere,"Cet article est un assortiment du fournisseur de plusieurs modeles ou coloris. Il nous est impossible de vous proposer un modele ou un coloris en particulier.<br />En validant votre commande, vous recevrez donc un des modeles existants en fonction du stock disponible. Merci de votre comprehension.Cafetiere a piston 8 tasses Matiere: verre boroscilicate"
B00MZ2F3VM,Krups XP 3440,cafetiere,"KRUPS Espresso-Automat Calvi XP3440<b>Description du produit</b>: Krups XP 3440 <b>Design de la caisse</b>: Autonome <b>Couleur</b>: Noir, Argent <b>Technologie de preparation de cafe</b>: Espresso machine <b>Type d'entree a cafe</b>: Cafe moulu <b>Types de boisson</b>: Caffe latte, Cappucino, Cafe, Espresso <b>Capacite du reservoir d'eau</b>: 1,1L <b>Charge connectee</b>: 1460W <b>Largeur</b>: 14,3 cm <b>Profondeur</b>: 30,8 cm <b>Hauteur</b>: 28,6 cm"
B00F5VFB76,Severin 8062 Robot Cafe Rouge Metallise/Noir,cafetiere,"Puissance : 1600 WPompe haute efficacite, pression : 15 barsCapacite du reservoir a grains : 140 gCapacite du reservoir d'eau : 1.35 LRecipient isotherme a lait fourniTechnologie One Touch : cappuccino, latte macchiato, et cafe au lait sur simple pression d'un bouton et sans avoir a deplacer la tasseUne des plus compacte cafetieres tout automatiques One-TouchTemperature du cafe parfaite des la premiere tasseSysteme de percolation amovible brevete (volume : 6 a 10 g)Buse cafe/lait amovible lavable au lave-vaisselleProgrammes automatiques pour le nettoyage, le rincage et le detartrage2 etapes du programme de rincage pour le systeme d'aspiration du laitProgrammation et manipulation facile par des touches de fonctionAffichage graphique multi langues hautement contraste : 12 langues avec icones dynamiquesBroyeur a disques ceramiques avec 5 degres de moutureBuse cafe/lait reglable en hauteur : 65 a 135 mmEconomie d'energie : arrete automatique reglable de 1 a 12 heuresReglage de la durete de l'eau pour une adaptation optimale du filtre a la machine (filtre inclus a la livraison)5 niveaux de temperatures au choixReglage de la force et de la quantite du cafe : 3 etapes + 1 reglage individuel par boissonFonction de selection rapideCrochet pour le tuyau a laitCapacite du reservoir a depot de cafe : 10 portionsGrille acier inoxydableDistributeur conique de poudre avec systeme de dosageCouleur : Rouge metallise / Noir<b> Garantie </b>: 2 an(s) <b> Couleur </b>: Rouge Metallise/Noir <b>Description du produit</b>: Robot cafe PICCOLA PREMIUM, rouge metallise/noir, 1600 W, 1,35 L, 15 bars Poids du produit :8.3kilograms"
B00IUGE21Y,Krups EA844810 Machine Expresso a Grains Automatique TFT Noir,cafetiere,"Krups EA8448 Espresso Kaffee Vollautomat mit Touchscreen, Super Cappuchino SystemIl est dote du systeme de chauffe Thermoblock System qui offre de nombreux avantages: montee en chauffe plus rapide et moins de depot de calcaire. Pression optimale a l'extraction delivree par une pompe de 15 bars. Broyeur a cafe avec meules coniques metalliques: 3 finesses de broyage pour une exhalation de tous les aromes du cafe, et une precision de broyage uniforme, cycle apres cycle. Precision et intuitivite de l'ecran TFT tactile pour selectionner votre type de boisson, le volume d'eau, et regler tous les parametres de la machine. Buse vapeur super cappuccino aux dimensions optimisees pour faciliter la preparation des boissons lactees. Reglage force du cafe : Oui Reservoir eau amovible : Oui Programme de maintenance : Oui Fabrique en France <b> Garantie </b>: 2 an(s) <b>Description du produit</b>: La perfection et la maitrise de KRUPS pour cet espresso cafe grains tout automatique aux lignes sobres et epurees. Poids du produit :9.7kilograms"
B00MITTS9A,Philips Saeco HD8768/21 Moltio machine a cafe automatique,cafetiere,"NoneUn authentique cafe italien : mousseur a lait automatique, chaudiere a chauffe rapide, et broyeurs 100 % ceramique Preparez des boissons a votre gout : selecteur de grains de cafe, enregistrez les reglages de votre cafe, et broyeurs reglables a 5 niveaux Facile a nettoyer et a entretenir : nettoyage automatique et detartrage, groupe cafe amovible, bac d'egouttement compatible lave-vaisselle, et elements compatibles lave-vaisselle Alimentation : 1 850 watt Pression de la pompe : 15 bars Technologie Espresso Systeme d'adaptation Saeco, Systeme d'arome : pre-infusion Deux ans de garantie internationale Option de veille automatique Nettoyage et entretien : Rincage automatique du circuit de cafe, Cycle de detartrage Utilisation : Distributeur de cafe reglable, Repose-tasses, Fonction vapeur rapide, Groupe cafe amovible, Option Espresso normal / long Capacite du bac a marcs : 15 marcs de cafe Capacite du reservoir d'eau : 1,9 -Litres Hauteur de tasse maximale : 142 millimetre Cappuccinatore : Oui Buse eau chaude / vapeur Preparation simultanee"
B00NCVS2JK,Saeco Moltio HD8769/01 Machine a cafe automatique avec carafe a lait Anthracite metallise,cafetiere,"None<b>Description du produit</b>: Saeco HD8869/11 <b>Design de la caisse</b>: Autonome <b>Couleur</b>: Noir <b>Technologie de preparation de cafe</b>: Espresso machine <b>Type d'entree a cafe</b>: Cafe moulu <b>Types de boisson</b>: Espresso, Latte macchiato <b>Capacite du reservoir d'eau</b>: 1,9L <b>Tension d'entree AC</b>: 230V <b>Frequence d'entree AC</b>: 50 Hz <b>Largeur</b>: 47 cm <b>Profondeur</b>: 25,6 cm <b>Hauteur</b>: 35 cm"
B009GE4ICM,"Grunwerg FoodPod Porte-aliments isotherme Blanc 0,28 l",cafetiere,"NonePorte-aliments isotherme en acier inoxydable Capacite : 280 cc Hauteur : 11,5 cm - Diametre : 9 cm Taille ideale pour un dejeuner leger Compact pour tenir dans un sac a main ou petit sac de transport"
B00F5VF97S,Severin 5992 Cubo Cafetiere Expresso Blanc/Bleu 31 x 23 x 29 cm,cafetiere,"Puissance : 1250 WPour la preparation d'expressoSysteme de chauffe thermo bloc avec pompe de 15 bars pour une montee en temperature rapide et une temperature constanteSupport en inox dote de 2 filtres-tamis (pour 1 ou 2 expresso)Tamis pour dosettes ESEFonction de prechauffage pour encore plus de goutReservoir d'eau transparent amovible, capacite 1 litreInterrupteur marche-arretLampe-temoin de controleTemoin « pret pour emploi »Egouttoir et bac d'egouttage amovibles et faciles a nettoyerCommande rotative pour la preparation d'expressoCuillere pour poudre d'expressoCouleur : Blanc et Cyansupport en inox dote de 2 filtres-tamis (1 ou 2 personnes), tamis pour dosettes ESE fonction de prechauffage pour encore plus de gout, reservoir d'eau transparent amovible, contenu env. 1l interrupteur M/A, lampe de controle, temoin ""pret pour emploi"" egouttoir et bac d'egouttage amovibles et faciles a nettoyer, commande rotative pour la preparation d'expresso commande rotative pour la preparation d'expresso, cuillere doseur <b>Utilisation</b>: Pour la preparation d'expresso <b> Garantie </b>: 2 an(s) <b> Contenu du packaging </b>: 2 <b> Couleur </b>: Blanc/Bleu <b>Description du produit</b>: 1250 W, systeme de chauffe thermo bloc avec pompe de 15 bars pour une montee en temperature rapide et une temperature constante <b> Dimensions </b>: 31 x 23 x 29 cm Poids du produit :3.37kilograms"
B00GBFD1CC,Vev Vigano Nouva Kontessa Cafetiere italienne 4 tasses,cafetiere,"NoneCompatible avec les plaques gaz, electriques, vitroceramiques et induction Produit de la marque Vev Vigano fabrique en Italie 4 tasses Hauteur : 19 cm Acier inoxydable"
B005ZMO6MQ,"Jura ENA Micro 9 One Touch Machine a cafe en inox 1.1 m, 1450 W, 120/230 V, 50/60 Hz, 230 mm",cafetiere,"<p>La nouvelle Jura ena 9 Micro One Touch est la plus petite machine automatique One-Touch Cappuccino au monde. Grace a son nouveau systeme de percolation (6 - 10g), Jura a reussi a concevoir une machine  11% moins haute que toutes les autres machines a cafe automatiques de la gamme ENA?</p><b>Description du produit</b>: Jura ENA Micro 9 One Touch <b>Couleur</b>: Acier inoxydable <b>Coffee making technology</b>: Goutte <b>Types de boisson</b>: Cappucino <b>Capacite du reservoir d'eau</b>: 1.1L <b>Pression maximum</b>: 15 bar <b>Longueur du cordon</b>: 1.1m <b>Charge connectee</b>: 1450W <b>Largeur</b>: 23 cm <b>Profondeur</b>: 44.5 cm <b>Hauteur</b>: 32.3 cm"
B00AXW0COY,"AEG - Machine Expresso A Modo Mio Favola Lavazza 0,9 Litres 1300 Watts Rouge Blanc",cafetiere,"AEG - Machine Expresso A Modo Mio Favola Lavazza 0,9 Litres 1300 Watts Rouge Blanc<br/>09 L reservoir d'eau amovible Reglable en hauteur de la sortie de cafe: 80-110 mm Les eaux usees, indicateur de La capacite utilisee de conteneurs de gousses pour 12 gousses 15 bars pressure"
B00LBBT30K,Alessi Moka Cafetiere 1 tasses par Alessendro Mendini avec 250 g de cafe,cafetiere,NoneDesigner : Alessandro Mendini 250 g de cafe fraichement torrefie Ideal pour vos diners Cafetiere 1 tasse
B00LBC4IXG,Alessi Moka Cafetiere 3 tasses par Alessendro Mendini avec 250 g de cafe,cafetiere,NoneConception : Alessandro Mendini 250 g de cafe fraichement grille Ideal pour vos fetes Cafetiere 3 tasses
B00LBCJXD6,Alessi Moka Cafetiere 6 tasses par Alessendro Mendini avec 250 g de cafe,cafetiere,NoneConception : Alessandro Mendini 250 g de cafe fraichement grille Ideal pour vos fetes Cafetiere 6 tasses
B002NUH6KC,Bellux Cafetiere expresso en acier inoxydable 6 tasses,cafetiere,"None6 demi-tasses (6 expresso). Corps en acier inoxydable 18/10 epais et panier-filtre en acier inoxydable. Exterieur en acier inoxydable poli facon miroir. Interieur en acier inoxydable satine brosse. Soupape de decompression pour plus de securite. Convient aux plaques de cuisson a gaz, electriques et radiantes. Modele a deux chambres et processus de pressurisation pour un brassage rapide. Passe au lave-vaisselle. Garantie fabricant : 12 mois Livree dans un coffret cadeau"
B00L70PYHQ,Bodum Brazil Cafetiere 8 tasses Sachet de cafe torrefie inclus 125 cm,cafetiere,"None8 tasses, 1 l Fabriquee en verre borosilicate resistant a la chaleur Couvercle de securite et cadre noir Parties du filtre en acier inoxydable 125 g de cafe fraichement torrefie inclus"
B007Y4CP5S,Bosch - tes50328rw - Robot cafe 15 bars taupe VEROCAFE LATTE,cafetiere,"Puissance : 1600 WPression : 15 barsSysteme de chauffe innovant 'senso flow system'Mise en service en moins de 40 sChambre de percolation innovante Aroma Pro ConceptBroyeur a cafe en ceramique Ceram drive : ultra resistant et tres silencieuxReservoir a grains de 300 g avec couvercleReservoir a cafe moulu pour le cafe decafeine2 boutons rotatifs pour preparer les boissonsIndicateurs lumineuxSelecteur 1 ou 2 tassesBuse d'ecoulement du cafe reglable en hauteurPre-infusion de la moutureSelecteur de finesse de mouture (multi-niveaux)Temperature du cafe reglable: 3 niveauxNettoyage singlePortion : nettoyage automatique des conduits de l'appareil apres chaque preparation.Fonction double arome : cafe 'tres fort"" et ""tres tres fort"". Percolation en 2 temps pour un cafe serre sans gout amereSysteme de lait ""milk steam direct"" pour Capuccino et latte machiatoRincage automatique du systeme de lait ""cream cleaner""Accessoires du systeme de lait compatible lave-vaisselleBuse eau chaude pour la preparation des thesPossibilite d'utiliser des verres pour latte macchiato jusqu'a 150 mm de hautReservoir d'eau amovible de 1.7 litresRincage automatique au demarrage et a l'arret de la machineChambre de percolation amovibleProgramme automatique de nettoyage et de detartrageArret automatique apres un temps defini: zero consommation d'energieLongueur du cable : 1 mDimensions : 38,5 x 28 x 47,9 cmPoids : 9.18 KgCouleur : Taupe15% offerts: code PAM15 soit 627.04€ ! Frais de livraison des 11.89€ en points relais et des 15.59€ a domicile Garantie 2 ans incluse"
2020007975,Rue notre-dame                                                                                022796,cafetiere,"Les cahiers du rhone,Format:Pose libre Fonctions:Indicateur de niveau d'eau, systeme anti-gouttes, couvercle superieur conservateur d'arome Couleur:Blanc Type de produit:Cafetiere Capacite en tasses:10"
B003KTYRNY,Cafelat Tapis pour tampon Plat,cafetiere,NoneCafelat Tapis pour tampon Silicone
B00PYDRDZ8,"Casselin - Distributeur d eau chaude 10 l , ,",cafetiere,"Distributeur d eau chaude 10 LBoitier et couvercle en inoxDouble paroi anti-brulureSocle en matiere synthetiqueIndicateur de niveauContenance : 10 litresThermostat reglableThermostat de securite avec bouton resetRobinet anti-gouttesPuissance : 1600 WDimensions de la cuve : O 225 mm, H 470 mmPoids : 2,5 KgMarque professionnelle"
B00PYDRMH2,"Casselin - Distributeur d eau chaude 30l , ,",cafetiere,"Distributeur d eau chaude 30LBoitier et couvercle en inoxDouble paroi anti-brulureSocle en matiere synthetiqueIndicateur de niveauContenance : 30 litresThermostat reglableThermostat de securite avec bouton resetRobinet anti-gouttesPuissance : 2500 WDimensions de la cuve : O 318 mm, H 640 mmPoids : 5,5 KgMarque professionnelle"
B00PYDRB6Y,"Casselin - Distributeur d eau chaude 6.8l , ,",cafetiere,"Distributeur d eau chaude 6.8LBoitier et couvercle en inoxDouble paroi anti-brulureSocle en matiere synthetiqueIndicateur de niveauContenance : 6.8 litresThermostat reglableThermostat de securite avec bouton resetRobinet anti-gouttesPuissance : 950 WDimensions de la cuve : O 225 mm, H 395 mmPoids : 2,3 KgMarque professionnelle"
B00AHXH0RQ,Chichi Gifts FLC8 Flasque de chasse en cuir et en inox 227 ml (8 oz),cafetiere,NoneCuir souple marron Flasque en cuir et en inox 227 ml (8 oz) Livre dans un coffret cadeau
B00P9IKT7M,"Cuisineonly - Distributeur a cereales 2 X 450cl, Double, 22 X 35 X 52cm",cafetiere,Distributeur a cerealesVolume: disponible en 2 contenancesDimensions: disponible en 2 taillesMarque professionnelle
B00P9IKRV0,"Cuisineonly - Distributeur a cereales 450cl, Simple, 22 X 17.5 X 52cm",cafetiere,Distributeur a cerealesVolume: disponible en 2 contenancesDimensions: disponible en 2 taillesMarque professionnelle
B00P9IKPXA,"Cuisineonly - Fontaine a jus de fruits 8l ,",cafetiere,"Fontaine a jus de fruits 8LEn acier inoxydable, corps polycarbonate. Pour maintenir le jus de fruits au frais, remplir le tube central de glacons.Marque professionnelle"
B00P9IKOOA,"Cuisineonly - Fontaine isotherme inox 9.5l ,",cafetiere,Fontaine isotherme inox 9.5LDimensions: diametre 24cm X hauteur 42cmMarque professionnelle
B00P9IBW14,"Cuisineonly - Pichet de service isotherme inox 1.5litres,",cafetiere,Pichet de service isotherme inoxVolume : existe en differentes contenancesMarque professionnelle
B00BQCMU7W,"TEA BOX - Boite rectangulaire a the 6 compartiments - Inscription ""TEA"" en anglais",cafetiere,NoneBoite rectangulaire a the a 6 compartiments et couvercle transparent Materiau : panneaux MDF Dimensions (L x l x H) : 43 x 9 x 9 cm environ Disponible en noir ou blanc
B009GE3V6G,"Grunwerg FoodPod Recipient isotherme pour la nourriture Rose 0,28 l",cafetiere,"NoneRecipient isotherme en acier inoxydable Capacite : 280 cc Hauteur : 11,5 cm, diametre : 9 cm Taille ideale pour un dejeuner leger Compact, il peut etre transporte dans un sac a main ou dans un petit sac de transport"
B00P9IKLPW,"Cuisineonly - Pichet de service isotherme inox 2litres,",cafetiere,Pichet de service isotherme inoxVolume : existe en differentes contenancesMarque professionnelle
B00H0HTNZO,G & H Mystic Brew's Thames Minuteur sablier pour the,cafetiere,"NonePour the en vrac Minuteur sablier pour the Mystic Brew's, par G & H"
B000GHJIIM,Ensemble Cafetiere Cadeau Miami Melamine,cafetiere,Ensemble Cafetiere Cadeau Miami Melamine<br/><br/> - Exclusivement concu melamine cafetiere et elegant coffret<br/><br/> - Conception influencee des les toutes dernieres tendances de couleurs et les formes<br/><br/> - Pot polyvalent et pratique pour un usage exterieur<br/><br/> - Utilisable dans un lave-vaisselle<br/><br/>Exclusivement concu melamine cafetiere et elegant coffret<br/> Conception influencee des les toutes dernieres tendances de couleurs et les formes<br/> Pot polyvalent et pratique pour un usage exterieur<br/> Utilisable dans un lave-vaisselle<br/>
B00M0NS8A4,Rhinowares Moulin a cafe manuel,cafetiere,"NoneGrip antiderapant en caoutchouc Cotes coniques en ceramique - Reste aiguise plus longtemps, taille de moulure uniforme. Capacite : 40 g Design de la tige centrale ameliore Design a manche ameliore : le manche plus grand (pour une meilleure prehension) ne glissera pas lorsque vous moulez le cafe"
B003A0CVSQ,Krups Pro Aroma F3097C - cafetiere - blanc,cafetiere,"Puissance electrique:1100 Watt, Poids:2.3 kgFormat:Pose libre Fonctions:Indicateur de niveau d'eau, systeme anti-gouttes, couvercle superieur conservateur d'arome Couleur:Blanc Type de produit:Cafetiere Capacite en tasses:10"
B00OJAVIW6,"Twinings Boite a the en chene, interieur en velours rouge, 4 compartiments avec 60 sachets de the Twinings",cafetiere,"NoneBoite a the moderne en chene avec 60 sachets de the Twinings emballes individuellement pour plus de fraicheur. Finitions soignees. Interieur en velours rouge, logo dore embosse. Pour les amateurs de the. Pour montrer votre collection de sachets de the a vos invites. Edition limitee. Idee de cadeau."
B005FF4BK0,Delonghi - Carafe A Lait Pour Cafetiere Delonghi Primadonna EAM6600 ESAM6600,cafetiere,Delonghi - Carafe A Lait Pour Cafetiere Delonghi Primadonna EAM6600 ESAM6600<br/><br/> - Carafe A Lait Pour Cafetiere Delonghi Primadonna <br/> - Modeles compatibles : EAM6600 & ESAM6600<br/> - Reference piece : 5513211641<br/>Carafe A Lait Pour Cafetiere Delonghi Primadonna Modeles compatibles : EAM6600 & ESAM6600 Reference piece : 5513211641
B00J7NJZ9S,"Grunwerg Belmont HFD-12 Cafetiere a double paroi en acier inoxydable 12 tasses 1,5 l",cafetiere,"NoneAcier inoxydable Construction a double paroi Capacite 12 tasses 1,5 l Grille du piston en metal"
B008CZKX2U,"Meseta Appareil a mousser le lait Pour cappuccino, latte et chocolat chaud",cafetiere,NoneAppareil a mousse le lait froid ou chaud - Electrique Modele a double paroi avec interieur anti-adhesif pour faciliter le nettoyage Base sans fil pivotante a 360° Mode extinction automatique Noir brillant
B00P9IBTQW,"Cuisineonly - Pichet isotherme inox a pompe 3litres,",cafetiere,Pichet isotherme inox a pompeVolume : existe en differentes contenancesMarque professionnelle
B00P9IKN8W,"Cuisineonly - Pichet isotherme inox a pompe 5litres,",cafetiere,Pichet isotherme inox a pompeVolume : existe en differentes contenancesMarque professionnelle
B00ECYCTHW,"Siemens TZ80009N Recipient a lait isolant 0,5 l Volume de remplissage pour machine a cafe automatique",cafetiere,"Siemens TZ80009NRecipient isolant avec surface metallique de qualite Maintient le lait au frais pendant plusieurs heures sans aucune perte de qualite Le recipient avec couvercle freshLock conserve le gout frais du lait Passe parfaitement dans la porte du refrigerateur Capacite 0,5 l <b>Description du produit</b>: Siemens TZ80009N"
B00N2I5TLM,ultimatesalestore Cafetiere a piston 3 tasses Noir,cafetiere,"NoneCafetiere noire traditionnelle au look moderne pour 3 delicieuses tasses de cafe comme vous l'aimez. Cafetiere en plastique et en verre ideale dans toutes les cuisines pour recevoir des amis ou de la famille. Cafetiere traditionnelle avec couvercle et structure superbes, recipient en verre durable, poignee resistante a la chaleur et piston en acier inoxydable. Cafetiere magnifique dans tous les appartements et maisons. Avec son tamis reutilisable, son verre hautement resistant a la chaleur et au toucher agreable, sa poignee et son support qui restent froids, cette cafetiere est parfaite pour faire du cafe frais dans votre cuisine. Une superbe facon de preparer votre cafe prefere grace a cette magnifique cafetiere a piston que vous voudrez toujours montrer a vos amis. Caracteristiques : plastique ; capacite : 3 tasses ; tamis amovible ; lavable au lave-vaisselle ; hauteur 17 cm ; diametre : 8 cm."
B009F5WTP0,Picasso 1365,cafetiere,Aries m.caffe exprime 850w 15bar noir picassoARIETE
B008EWL0K0,Schulte-Ufer 60003-20 Ben Bouilloire,cafetiere,"Dimensions: Largeur: 24,5 cm Hauteur: 19 cm Profondeur: 21 cm, Coloris: Acier inoxydable, Materiau: Acier inoxydable, Diametre: 21, Type d'expedition: Service colis, Garantie 2 ans,Coleur: Acier inoxydable Material: Acier inoxydable Dimensions: Largeur: 24,5 cm Hauteur: 19 cm Profondeur: 21 cm Marque: Schulte-Ufer Delai de livraison: 2 semaines"
B0041DIWZM,Philips Saeco Xelsis Digital ID / HD8946/01 Machine a cafe Inox brillant (Import Allemagne),cafetiere,"<b>Reference fabricant: HD8946/01</b><br>PHILIPS SAECO HD 8946/01 XELSIS DIGITAL ID Poids: 23.9 (kgs)Technologie Digital ID : reconnaissance de votre empreinte digitale et preparation de votre cafe selon vos parametres definis a l'avance (jusqu'a 6 profils personnalises) Systeme depose Saeco Brewing System (SBS) pour selectionner en une touche la preparation de votre cafe et de votre creme selon votre gout Mousseur integre pour integrer lait ou mousse cremeuse a votre cafe - Selectionnez votre boisson preferee (latte macchiato, cappuccino ou cafe latte) en quelques secondes Systeme de percolation amovible et fonctions de nettoyage et de detartrage automatiques pour un entretien facile et une duree de vie exceptionnelle Interface dynamique et design ergonomique pour un usage quotidien simple et agreable"
B00NFFR8WK,Saeco Incanto Executive HD9712/01 Machine a cafe automatique Design Premium Argente,cafetiere,"NoneAppareil en inox au design de grande qualite, avec affichage TFT en couleur, produisant un excellent cafe. Equipement professionnel : broyeur a cafe en ceramique sur 8 niveaux et double chaudiere. La creme peut etre personnalisee simplement grace au systeme « Brewing » de Saeco. 6 profils utilisateurs peuvent etre parametres, avec pour chacun 9 boissons chaudes prereglees. L'intensite du cafe, la temperature et le remplissage de la tasse sont reglables. La carafe a lait integree est dotee de 2 chambres pour faire mousser le lait. C'est l'assurance d'une mousse de lait extra cremeuse et toujours a la bonne temperature. Pour votre plaisir personnel, il est possible de parametrer la consistance de cette mousse (3 niveaux). Contenu de la livraison : machine a cafe automatique, carafe a lait amovible et pouvant aller au lave-vaisselle, manuel d'utilisation [francais non garanti]. <b>Description du produit</b>: Philips HD9712 <b>Design de la caisse</b>: Autonome <b>Couleur</b>: Acier inoxydable <b>Technologie de preparation de cafe</b>: Espresso machine <b>Capacite en tasses</b>: 1 tasses <b>Type d'entree a cafe</b>: Cafe en grains <b>Types de boisson</b>: Espresso <b>Tension d'entree AC</b>: 230V <b>Frequence d'entree AC</b>: 50 Hz <b>Largeur</b>: 28 cm <b>Profondeur</b>: 37 cm <b>Hauteur</b>: 42 cm"
B00LTKZFI2,"Melitta 4006508210398 Caffeo Barista TSP F 770-102 Espresso Automatique Noir 42 x 39,5 x 59,4 cm",cafetiere,"NoneSysteme Tactile Programme de Nettoyage et Detartrage Automatique Bec Verseuse Ajustable Consommation de 0 Watt par Simple Pression sur Le Bouton Marche/Arret Memoire My Coffee Jusqu'A 8 Personnes Memorises 21 Recettes Preselectionnees <b>Utilisation</b>: Preparation du Cafe <b> Garantie </b>: 2 an(s) <b> Couleur </b>: Noir <b>Dimensions</b>: 42 x 39,5 x 59,4 cm <b>Entretien</b>: Compatible lave-vaisselle Poids du produit :14,135 kilogrammes"
B00IZ8TCAI,Philips Saeco HD8965/01 Machine expresso automatique GranBaristo,cafetiere,"Saeco HD8965/01 GranBaristo One Touch Kaffeevollautomat, 16 Kaffeespezialitaten, variabler Bruhdruck, edelstahl / schwarz<b>Description du produit</b>: Philips HD8965/01, N <b>Design de la caisse</b>: Autonome <b>Couleur</b>: Noir, Acier inoxydable <b>Technologie de preparation de cafe</b>: Espresso machine <b>Capacite en tasses</b>: 16 tasses <b>Type d'entree a cafe</b>: Cafe moulu <b>Capacite du reservoir d'eau</b>: 1,7L <b>Charge connectee</b>: 1900W <b>Tension d'entree AC</b>: 230V <b>Frequence d'entree AC</b>: 50 Hz <b>Largeur</b>: 20,5 cm <b>Profondeur</b>: 36 cm <b>Hauteur</b>: 46 cm"
